id,type,name,params_len,argument_len,returns,start_line,start_column,end_line,end_column,file_name,file_is_index_or_test,new_id
1,Program,nan,-1,-1,-1,21,0,402,2,packages\png-js\png-node.js,0,0
2,VariableDeclaration,nan,-1,-1,-1,21,0,21,25,packages\png-js\png-node.js,0,1
3,VariableDeclaration,nan,-1,-1,-1,22,0,22,29,packages\png-js\png-node.js,0,2
5,AssignmentExpression,nan,-1,-1,-1,24,0,402,1,packages\png-js\png-node.js,0,3
6,MemberExpression,nan,-1,-1,-1,24,0,24,14,packages\png-js\png-node.js,0,4
7,ClassExpression,nan,-1,-1,-1,24,17,402,1,packages\png-js\png-node.js,0,5
8,Identifier,PNG,-1,-1,-1,24,23,24,26,packages\png-js\png-node.js,0,6
9,ClassBody,nan,-1,-1,-1,24,27,402,1,packages\png-js\png-node.js,0,7
10,MethodDefinition,nan,-1,-1,-1,25,2,30,3,packages\png-js\png-node.js,0,8
11,MethodDefinition,nan,-1,-1,-1,32,2,35,3,packages\png-js\png-node.js,0,9
12,MethodDefinition,nan,-1,-1,-1,37,2,158,3,packages\png-js\png-node.js,0,10
13,MethodDefinition,nan,-1,-1,-1,160,2,166,3,packages\png-js\png-node.js,0,11
14,MethodDefinition,nan,-1,-1,-1,168,2,174,3,packages\png-js\png-node.js,0,12
15,MethodDefinition,nan,-1,-1,-1,176,2,180,3,packages\png-js\png-node.js,0,13
16,MethodDefinition,nan,-1,-1,-1,182,2,334,3,packages\png-js\png-node.js,0,14
17,MethodDefinition,nan,-1,-1,-1,336,2,353,3,packages\png-js\png-node.js,0,15
18,MethodDefinition,nan,-1,-1,-1,355,2,393,3,packages\png-js\png-node.js,0,16
19,MethodDefinition,nan,-1,-1,-1,395,2,401,3,packages\png-js\png-node.js,0,17
20,Program,nan,-1,-1,-1,21,0,560,5,packages\png-js\png.js,0,18
22,AssignmentExpression,nan,-1,-1,-1,21,0,560,4,packages\png-js\png.js,0,19
23,MemberExpression,nan,-1,-1,-1,21,0,21,10,packages\png-js\png.js,0,20
24,CallExpression,nan,0,-1,-1,21,13,560,4,packages\png-js\png.js,0,21
25,FunctionExpression,nan,-1,0,1,21,14,560,1,packages\png-js\png.js,0,22
27,BlockStatement,nan,-1,-1,-1,21,25,560,1,packages\png-js\png.js,0,23
28,VariableDeclaration,nan,-1,-1,-1,22,2,22,31,packages\png-js\png.js,0,24
29,VariableDeclaration,nan,-1,-1,-1,23,2,23,37,packages\png-js\png.js,0,25
30,VariableDeclaration,nan,-1,-1,-1,24,2,24,35,packages\png-js\png.js,0,26
31,VariableDeclaration,nan,-1,-1,-1,25,2,25,31,packages\png-js\png.js,0,27
32,VariableDeclaration,nan,-1,-1,-1,26,2,26,29,packages\png-js\png.js,0,28
33,VariableDeclaration,nan,-1,-1,-1,27,2,27,55,packages\png-js\png.js,0,29
