src,same_file,jaccard_val,dst
1632,1,-1.0,1664
1633,1,-1.0,1666
1634,1,-1.0,1668
1635,1,-1.0,1670
1776,0,-1.0,89
1636,1,-1.0,1672
1590,1,-1.0,1602
1736,0,-1.0,239
1697,1,-1.0,1706
1591,1,-1.0,1604
1573,1,-1.0,1579
1848,1,-1.0,1868
1849,0,1.0,4
1910,1,1.0,1810
1872,1,1.0,1802
1945,0,-1.0,21
1917,1,-1.0,1928
1924,1,1.0,1802
1934,0,-1.0,616
