src,same_file,jaccard_val,dst
3674,1,-1.0,3784
3449,1,-1.0,3508
3450,1,-1.0,3510
3451,1,-1.0,3512
3452,1,-1.0,3514
3377,1,-1.0,3394
3516,0,1.0,4186
3518,0,1.0,4186
3520,0,1.0,4186
3609,0,1.0,4186
3610,0,1.0,4186
3378,1,-1.0,3396
3611,0,1.0,4187
3612,0,1.0,4187
3613,0,1.0,4187
3532,0,1.0,4187
3534,0,1.0,4187
3379,1,-1.0,3398
3380,1,-1.0,3400
3467,1,-1.0,3544
3468,1,-1.0,3546
3469,1,-1.0,3548
3381,1,-1.0,3402
3470,1,-1.0,3550
3471,1,-1.0,3552
3382,1,-1.0,3404
3472,1,-1.0,3554
3473,1,-1.0,3556
3383,1,-1.0,3406
3474,1,-1.0,3558
3384,1,-1.0,3408
3853,1,0.0,3442
4027,1,0.0,3443
3486,1,-1.0,3566
3857,1,0.0,3442
3857,1,0.0,3444
4031,1,0.0,3442
4031,1,0.0,3445
3487,1,-1.0,3568
3385,1,-1.0,3410
3864,1,0.0,3663
3866,1,0.0,3663
4038,1,0.0,3664
3870,1,0.0,3663
3870,1,0.0,3665
4042,1,0.0,3663
4042,1,0.0,3666
3488,1,-1.0,3570
4044,1,0.0,3667
3489,1,-1.0,3572
3386,1,-1.0,3412
3490,1,-1.0,3574
3387,1,-1.0,3414
3491,1,-1.0,3576
3492,1,-1.0,3578
3388,1,-1.0,3416
3493,1,-1.0,3580
3494,1,-1.0,3582
3495,1,-1.0,3584
3389,1,-1.0,3418
3496,1,-1.0,3586
3497,1,-1.0,3588
3498,1,-1.0,3590
3390,1,-1.0,3420
3500,1,-1.0,3594
3501,1,-1.0,3596
3391,1,-1.0,3422
3369,1,-1.0,3370
4330,0,0.5,3021
4331,0,0.5,3021
4378,0,1.0,3039
4379,0,1.0,3046
4286,1,-1.0,4311
4354,0,0.5,3028
4318,0,0.5,3021
4320,0,0.5,3020
4291,0,1.0,4641
4322,0,1.0,3022
4292,0,1.0,4641
4325,0,1.0,3022
4293,0,1.0,4641
4412,1,-1.0,4414
4423,1,-1.0,4433
4424,1,-1.0,4435
4425,1,-1.0,4437
4426,1,-1.0,4439
4427,1,-1.0,4441
4475,1,-1.0,4495
4428,1,-1.0,4443
4413,1,-1.0,4416
4406,1,-1.0,4407
4549,0,0.5,3020
4549,0,0.0,1584
4538,0,1.0,4641
4551,0,0.5,3020
4551,0,0.0,1585
4539,0,1.0,4641
4566,0,0.5,3026
4561,0,1.0,4641
4568,0,0.5,3026
4562,0,1.0,4641
4590,0,0.5,3020
4563,1,-1.0,4570
4572,0,1.0,1585
4564,0,1.0,1584
4565,1,1.0,4536
4627,0,0.0,3050
4627,0,0.0,3038
4627,0,0.0,4198
4627,0,0.0,4193
4627,0,0.0,4189
4627,0,0.0,4537
4633,0,0.0,3050
4633,0,0.0,3038
4633,0,0.0,4198
4633,0,0.0,4193
4633,0,0.0,4189
4633,0,0.0,4537
4666,0,1.0,3022
4683,0,-1.0,27
4741,1,-1.0,4752
4742,1,-1.0,4754
4743,1,-1.0,4756
4744,1,-1.0,4758
4745,1,-1.0,4760
4746,1,-1.0,4762
4747,1,-1.0,4764
4748,1,-1.0,4766
4735,1,-1.0,4736
4812,1,-1.0,4822
4813,1,-1.0,4824
4859,1,-1.0,4909
4860,1,-1.0,4911
4861,1,-1.0,4913
4996,1,-1.0,5038
4814,1,-1.0,4826
4865,1,-1.0,4916
4866,1,-1.0,4918
4867,1,-1.0,4920
4868,1,-1.0,4922
4869,1,-1.0,4924
4870,1,-1.0,4926
4871,1,-1.0,4928
4872,1,-1.0,4930
4815,1,-1.0,4828
4873,1,-1.0,4932
5349,1,-1.0,5575
5351,1,-1.0,5577
5353,1,-1.0,5579
4874,1,-1.0,4934
4875,1,-1.0,4936
4876,1,-1.0,4938
5363,1,-1.0,5584
4877,1,-1.0,4940
5365,1,-1.0,5586
4878,1,-1.0,4942
5140,1,-1.0,5367
5141,1,-1.0,5369
5142,1,-1.0,5371
5143,1,-1.0,5373
5144,1,-1.0,5375
4879,1,-1.0,4944
4816,1,-1.0,4830
4880,1,-1.0,4946
4881,1,-1.0,4948
4882,1,-1.0,4950
4883,1,-1.0,4952
4817,1,-1.0,4832
4884,1,-1.0,4954
4885,1,-1.0,4956
4886,1,-1.0,4958
4887,1,-1.0,4960
4818,1,-1.0,4834
5181,1,0.0,5055
5191,1,0.0,5056
5195,1,0.0,5055
4888,1,-1.0,4962
5202,1,0.0,5057
4889,1,-1.0,4964
5212,1,0.0,5058
4890,1,-1.0,4966
5217,1,0.0,5059
4891,1,-1.0,4968
5225,1,0.0,5060
5227,1,0.0,5061
4892,1,-1.0,4970
4819,1,-1.0,4836
4893,1,-1.0,4972
5511,1,0.0,5062
5513,1,0.0,5063
4894,1,-1.0,4974
