src,same_file,jaccard_val,dst
126,1,-1.0,46
156,1,-1.0,171
164,1,-1.0,175
144,0,-1.0,528
144,0,-1.0,517
144,0,-1.0,520
144,0,-1.0,523
144,0,0.0,374
144,0,-1.0,494
144,0,-1.0,488
144,0,-1.0,490
144,0,-1.0,482
144,0,-1.0,484
144,0,-1.0,948
144,0,-1.0,777
144,0,-1.0,464
144,0,-1.0,449
144,0,-1.0,452
144,0,-1.0,438
144,0,-1.0,441
144,0,-1.0,445
144,0,-1.0,707
144,0,0.0,379
144,0,0.0,376
144,0,-1.0,439
144,0,-1.0,442
144,0,-1.0,446
144,0,-1.0,708
927,0,-1.0,48
928,0,-1.0,48
878,1,-1.0,708
878,1,-1.0,446
878,1,-1.0,442
878,1,-1.0,439
878,1,0.0,376
878,1,0.0,379
931,1,-1.0,918
931,1,-1.0,458
931,1,-1.0,530
931,1,-1.0,532
931,1,-1.0,460
931,1,-1.0,462
931,1,-1.0,474
931,1,-1.0,476
931,1,-1.0,478
931,1,-1.0,480
931,1,-1.0,486
931,1,-1.0,496
931,1,-1.0,492
945,0,-1.0,48
628,0,-1.0,44
387,1,-1.0,436
210,1,-1.0,235
632,1,0.0,379
632,1,0.0,376
632,1,-1.0,439
632,1,-1.0,442
632,1,-1.0,446
632,1,-1.0,708
826,1,-1.0,918
826,1,-1.0,458
826,1,-1.0,530
826,1,-1.0,532
826,1,-1.0,460
826,1,-1.0,462
826,1,-1.0,474
826,1,-1.0,476
826,1,-1.0,478
826,1,-1.0,480
826,1,-1.0,486
826,1,-1.0,496
826,1,-1.0,492
388,0,-1.0,44
641,1,0.0,379
641,1,0.0,376
641,1,-1.0,439
641,1,-1.0,442
641,1,-1.0,446
641,1,-1.0,708
828,1,-1.0,918
828,1,-1.0,458
828,1,-1.0,530
828,1,-1.0,532
828,1,-1.0,460
828,1,-1.0,462
828,1,-1.0,474
828,1,-1.0,476
828,1,-1.0,478
828,1,-1.0,480
828,1,-1.0,486
828,1,-1.0,496
828,1,-1.0,492
389,0,-1.0,44
650,1,0.0,379
650,1,0.0,376
650,1,-1.0,439
650,1,-1.0,442
650,1,-1.0,446
650,1,-1.0,708
832,1,-1.0,918
832,1,-1.0,458
832,1,-1.0,530
832,1,-1.0,532
832,1,-1.0,460
832,1,-1.0,462
832,1,-1.0,474
832,1,-1.0,476
832,1,-1.0,478
832,1,-1.0,480
832,1,-1.0,486
832,1,-1.0,496
832,1,-1.0,492
390,0,-1.0,44
211,1,-1.0,237
391,0,-1.0,44
658,1,0.0,379
658,1,1.0,376
658,1,-1.0,439
658,1,-1.0,442
658,1,-1.0,446
658,1,-1.0,708
392,0,-1.0,44
395,1,0.0,379
395,1,0.0,376
395,1,-1.0,439
395,1,-1.0,442
395,1,-1.0,446
395,1,-1.0,708
212,1,-1.0,239
396,1,-1.0,458
397,1,-1.0,460
213,1,-1.0,241
668,1,0.0,379
668,1,0.0,376
668,1,-1.0,439
668,1,-1.0,442
668,1,-1.0,446
668,1,-1.0,708
398,1,-1.0,462
670,1,0.0,379
670,1,1.0,376
670,1,-1.0,439
670,1,-1.0,442
670,1,-1.0,446
670,1,-1.0,708
399,0,-1.0,44
214,1,-1.0,243
772,1,-1.0,837
774,1,-1.0,839
400,1,-1.0,466
215,1,-1.0,245
216,1,-1.0,247
946,0,-1.0,44
888,1,-1.0,918
676,0,-1.0,44
402,1,-1.0,470
403,1,-1.0,472
217,1,-1.0,249
843,0,-1.0,48
404,1,-1.0,474
218,1,-1.0,251
845,0,-1.0,48
405,1,-1.0,476
219,1,-1.0,253
847,0,-1.0,48
406,1,-1.0,478
220,1,-1.0,255
849,0,-1.0,48
407,1,-1.0,480
221,1,-1.0,257
408,0,-1.0,44
409,0,-1.0,44
410,1,-1.0,486
222,1,-1.0,259
411,0,-1.0,44
412,0,-1.0,44
695,1,-1.0,458
695,1,-1.0,530
695,1,-1.0,532
695,1,-1.0,918
695,1,-1.0,460
695,1,-1.0,462
695,1,-1.0,474
695,1,-1.0,476
695,1,-1.0,478
695,1,-1.0,480
695,1,-1.0,486
695,1,-1.0,496
695,1,-1.0,492
413,1,-1.0,492
223,1,-1.0,261
414,0,-1.0,44
415,1,-1.0,496
224,1,-1.0,263
225,1,-1.0,265
226,1,-1.0,267
227,1,-1.0,269
228,1,-1.0,271
585,1,0.0,379
585,1,0.0,376
585,1,-1.0,439
585,1,-1.0,442
585,1,-1.0,446
585,1,-1.0,708
424,0,-1.0,44
425,0,-1.0,44
229,1,-1.0,273
890,1,0.3333333333333332,379
890,1,0.0,376
890,1,-1.0,439
890,1,-1.0,442
890,1,-1.0,446
890,1,-1.0,708
699,1,-1.0,807
428,0,-1.0,44
892,1,0.3333333333333332,379
892,1,0.0,376
892,1,-1.0,439
892,1,-1.0,442
892,1,-1.0,446
892,1,-1.0,708
700,1,-1.0,809
429,0,-1.0,44
894,1,0.3333333333333332,379
894,1,0.0,376
894,1,-1.0,439
894,1,-1.0,442
894,1,-1.0,446
894,1,-1.0,708
701,1,-1.0,811
430,0,-1.0,44
230,1,-1.0,275
431,0,-1.0,44
231,1,-1.0,277
704,1,-1.0,458
704,1,-1.0,530
704,1,-1.0,532
704,1,-1.0,918
704,1,-1.0,460
704,1,-1.0,462
704,1,-1.0,474
704,1,-1.0,476
704,1,-1.0,478
704,1,-1.0,480
704,1,-1.0,486
704,1,-1.0,496
704,1,-1.0,492
432,1,-1.0,530
232,1,-1.0,279
433,1,-1.0,532
234,1,-1.0,282
205,1,-1.0,207
