id,type,name,params_len,argument_len,returns,start_line,start_column,end_line,end_column,file_name,file_is_index_or_test,new_id
1,Program,nan,-1,-1,-1,1,0,5,60,packages\rw\index.js,1,0
7,AssignmentExpression,nan,-1,-1,-1,1,0,1,39,packages\rw\index.js,1,1
8,AssignmentExpression,nan,-1,-1,-1,2,0,2,48,packages\rw\index.js,1,2
9,AssignmentExpression,nan,-1,-1,-1,3,0,3,57,packages\rw\index.js,1,3
10,AssignmentExpression,nan,-1,-1,-1,4,0,4,50,packages\rw\index.js,1,4
11,AssignmentExpression,nan,-1,-1,-1,5,0,5,59,packages\rw\index.js,1,5
12,MemberExpression,nan,-1,-1,-1,1,0,1,12,packages\rw\index.js,1,6
13,CallExpression,nan,1,-1,-1,1,15,1,39,packages\rw\index.js,1,7
14,MemberExpression,nan,-1,-1,-1,2,0,2,16,packages\rw\index.js,1,8
15,CallExpression,nan,1,-1,-1,2,19,2,48,packages\rw\index.js,1,9
16,MemberExpression,nan,-1,-1,-1,3,0,3,20,packages\rw\index.js,1,10
17,CallExpression,nan,1,-1,-1,3,23,3,57,packages\rw\index.js,1,11
18,MemberExpression,nan,-1,-1,-1,4,0,4,17,packages\rw\index.js,1,12
19,CallExpression,nan,1,-1,-1,4,20,4,50,packages\rw\index.js,1,13
20,MemberExpression,nan,-1,-1,-1,5,0,5,21,packages\rw\index.js,1,14
21,CallExpression,nan,1,-1,-1,5,24,5,59,packages\rw\index.js,1,15
23,Identifier,require,-1,-1,-1,1,15,1,22,packages\rw\index.js,1,16
25,Identifier,require,-1,-1,-1,2,19,2,26,packages\rw\index.js,1,17
27,Identifier,require,-1,-1,-1,3,23,3,30,packages\rw\index.js,1,18
29,Identifier,require,-1,-1,-1,4,20,4,27,packages\rw\index.js,1,19
31,Identifier,require,-1,-1,-1,5,24,5,31,packages\rw\index.js,1,20
32,Program,nan,-1,-1,-1,1,0,14,77,packages\rw\lib\rw\dash.js,0,21
33,VariableDeclaration,nan,-1,-1,-1,1,0,1,34,packages\rw\lib\rw\dash.js,0,22
34,FunctionDeclaration,nan,-1,2,1,3,0,9,1,packages\rw\lib\rw\dash.js,0,23
39,Identifier,dashify,-1,-1,-1,3,9,3,16,packages\rw\lib\rw\dash.js,0,24
40,Identifier,method,-1,-1,-1,3,17,3,23,packages\rw\lib\rw\dash.js,0,25
41,Identifier,file,-1,-1,-1,3,25,3,29,packages\rw\lib\rw\dash.js,0,26
43,BlockStatement,nan,-1,-1,-1,3,31,9,1,packages\rw\lib\rw\dash.js,0,27
44,AssignmentExpression,nan,-1,-1,-1,11,0,11,64,packages\rw\lib\rw\dash.js,0,28
45,AssignmentExpression,nan,-1,-1,-1,12,0,12,73,packages\rw\lib\rw\dash.js,0,29
46,AssignmentExpression,nan,-1,-1,-1,13,0,13,67,packages\rw\lib\rw\dash.js,0,30
47,AssignmentExpression,nan,-1,-1,-1,14,0,14,76,packages\rw\lib\rw\dash.js,0,31
48,ReturnStatement,nan,1,-1,-1,4,2,8,4,packages\rw\lib\rw\dash.js,0,32
49,MemberExpression,nan,-1,-1,-1,11,0,11,16,packages\rw\lib\rw\dash.js,0,33
50,CallExpression,nan,2,-1,-1,11,19,11,64,packages\rw\lib\rw\dash.js,0,34
51,MemberExpression,nan,-1,-1,-1,12,0,12,20,packages\rw\lib\rw\dash.js,0,35
52,CallExpression,nan,2,-1,-1,12,23,12,73,packages\rw\lib\rw\dash.js,0,36
53,MemberExpression,nan,-1,-1,-1,13,0,13,17,packages\rw\lib\rw\dash.js,0,37
54,CallExpression,nan,2,-1,-1,13,20,13,67,packages\rw\lib\rw\dash.js,0,38
55,MemberExpression,nan,-1,-1,-1,14,0,14,21,packages\rw\lib\rw\dash.js,0,39
56,CallExpression,nan,2,-1,-1,14,24,14,76,packages\rw\lib\rw\dash.js,0,40
57,FunctionExpression,nan,-1,1,1,4,9,8,3,packages\rw\lib\rw\dash.js,0,41
58,CallExpression,nan,1,-1,-1,11,27,11,49,packages\rw\lib\rw\dash.js,0,42
60,Identifier,dashify,-1,-1,-1,11,19,11,26,packages\rw\lib\rw\dash.js,0,43
61,CallExpression,nan,1,-1,-1,12,31,12,58,packages\rw\lib\rw\dash.js,0,44
63,Identifier,dashify,-1,-1,-1,12,23,12,30,packages\rw\lib\rw\dash.js,0,45
64,CallExpression,nan,1,-1,-1,13,28,13,51,packages\rw\lib\rw\dash.js,0,46
66,Identifier,dashify,-1,-1,-1,13,20,13,27,packages\rw\lib\rw\dash.js,0,47
67,CallExpression,nan,1,-1,-1,14,32,14,60,packages\rw\lib\rw\dash.js,0,48
69,Identifier,dashify,-1,-1,-1,14,24,14,31,packages\rw\lib\rw\dash.js,0,49
70,Identifier,path,-1,-1,-1,4,18,4,22,packages\rw\lib\rw\dash.js,0,50
72,BlockStatement,nan,-1,-1,-1,4,24,8,3,packages\rw\lib\rw\dash.js,0,51
74,Identifier,require,-1,-1,-1,11,27,11,34,packages\rw\lib\rw\dash.js,0,52
76,Identifier,require,-1,-1,-1,12,31,12,38,packages\rw\lib\rw\dash.js,0,53
78,Identifier,require,-1,-1,-1,13,28,13,35,packages\rw\lib\rw\dash.js,0,54
80,Identifier,require,-1,-1,-1,14,32,14,39,packages\rw\lib\rw\dash.js,0,55
81,VariableDeclaration,nan,-1,-1,-1,5,4,5,25,packages\rw\lib\rw\dash.js,0,56
82,IfStatement,nan,-1,-1,-1,6,4,6,66,packages\rw\lib\rw\dash.js,0,57
83,ReturnStatement,nan,1,-1,-1,7,4,7,36,packages\rw\lib\rw\dash.js,0,58
86,CallExpression,nan,2,-1,-1,7,11,7,35,packages\rw\lib\rw\dash.js,0,59
87,CallExpression,nan,3,-1,-1,6,21,6,65,packages\rw\lib\rw\dash.js,0,60
88,Identifier,path,-1,-1,-1,6,8,6,12,packages\rw\lib\rw\dash.js,0,61
91,Identifier,argv,-1,-1,-1,7,30,7,34,packages\rw\lib\rw\dash.js,0,62
92,MemberExpression,nan,-1,-1,-1,7,11,7,23,packages\rw\lib\rw\dash.js,0,63
95,Identifier,file,-1,-1,-1,6,60,6,64,packages\rw\lib\rw\dash.js,0,64
96,MemberExpression,nan,-1,-1,-1,6,21,6,53,packages\rw\lib\rw\dash.js,0,65
97,Program,nan,-1,-1,-1,1,0,23,1,packages\rw\lib\rw\decode.js,0,66
99,FunctionDeclaration,nan,-1,0,1,9,0,15,1,packages\rw\lib\rw\decode.js,0,67
100,FunctionDeclaration,nan,-1,1,1,17,0,23,1,packages\rw\lib\rw\decode.js,0,68
101,AssignmentExpression,nan,-1,-1,-1,1,0,7,1,packages\rw\lib\rw\decode.js,0,69
102,Identifier,identity,-1,-1,-1,9,9,9,17,packages\rw\lib\rw\decode.js,0,70
104,BlockStatement,nan,-1,-1,-1,9,20,15,1,packages\rw\lib\rw\decode.js,0,71
105,Identifier,encoding,-1,-1,-1,17,9,17,17,packages\rw\lib\rw\decode.js,0,72
106,Identifier,encoding,-1,-1,-1,17,18,17,26,packages\rw\lib\rw\decode.js,0,73
108,BlockStatement,nan,-1,-1,-1,17,28,23,1,packages\rw\lib\rw\decode.js,0,74
109,MemberExpression,nan,-1,-1,-1,1,0,1,14,packages\rw\lib\rw\decode.js,0,75
110,FunctionExpression,nan,-1,1,1,1,17,7,1,packages\rw\lib\rw\decode.js,0,76
111,VariableDeclaration,nan,-1,-1,-1,10,2,10,18,packages\rw\lib\rw\decode.js,0,77
112,ReturnStatement,nan,1,-1,-1,11,2,14,4,packages\rw\lib\rw\decode.js,0,78
113,VariableDeclaration,nan,-1,-1,-1,18,2,18,18,packages\rw\lib\rw\decode.js,0,79
114,ReturnStatement,nan,1,-1,-1,19,2,22,4,packages\rw\lib\rw\decode.js,0,80
115,Identifier,options,-1,-1,-1,1,26,1,33,packages\rw\lib\rw\decode.js,0,81
117,BlockStatement,nan,-1,-1,-1,1,35,7,1,packages\rw\lib\rw\decode.js,0,82
118,ObjectExpression,nan,-1,-1,-1,11,9,14,3,packages\rw\lib\rw\decode.js,0,83
119,ObjectExpression,nan,-1,-1,-1,19,9,22,3,packages\rw\lib\rw\decode.js,0,84
120,IfStatement,nan,-1,-1,-1,2,2,5,3,packages\rw\lib\rw\decode.js,0,85
121,ReturnStatement,nan,1,-1,-1,6,2,6,20,packages\rw\lib\rw\decode.js,0,86
122,BlockStatement,nan,-1,-1,-1,2,15,5,3,packages\rw\lib\rw\decode.js,0,87
123,Identifier,options,-1,-1,-1,2,6,2,13,packages\rw\lib\rw\decode.js,0,88
124,CallExpression,nan,0,-1,-1,6,9,6,19,packages\rw\lib\rw\decode.js,0,89
