src,same_file,jaccard_val,dst
61,1,1.0,3
327,0,-1.0,42
272,1,-1.0,279
246,1,-1.0,252
330,0,-1.0,42
273,1,-1.0,281
247,1,-1.0,254
333,0,-1.0,42
274,1,-1.0,283
248,1,-1.0,256
234,1,-1.0,237
348,0,-1.0,42
312,1,-1.0,321
275,1,-1.0,285
350,0,-1.0,42
313,1,-1.0,323
276,1,-1.0,287
249,1,-1.0,258
325,0,-1.0,42
277,1,-1.0,289
250,1,-1.0,260
235,1,-1.0,239
291,0,-1.0,42
251,1,-1.0,262
236,1,-1.0,241
225,1,-1.0,229
467,0,-1.0,40
453,0,-1.0,40
404,1,-1.0,412
380,1,-1.0,385
471,0,-1.0,40
457,0,-1.0,40
405,1,-1.0,414
490,0,-1.0,40
447,1,-1.0,459
406,1,-1.0,416
381,1,-1.0,387
476,0,-1.0,40
463,0,-1.0,40
407,1,-1.0,418
492,0,-1.0,40
450,1,-1.0,465
408,1,-1.0,420
382,1,-1.0,389
368,1,-1.0,371
422,0,-1.0,40
424,0,-1.0,40
383,1,-1.0,391
369,1,-1.0,373
426,0,-1.0,40
384,1,-1.0,393
370,1,-1.0,375
359,1,-1.0,363
603,0,-1.0,83
548,1,-1.0,555
522,1,-1.0,528
606,0,-1.0,83
549,1,-1.0,557
523,1,-1.0,530
609,0,-1.0,83
550,1,-1.0,559
524,1,-1.0,532
510,1,-1.0,513
624,0,-1.0,83
588,1,-1.0,597
551,1,-1.0,561
626,0,-1.0,83
589,1,-1.0,599
552,1,-1.0,563
525,1,-1.0,534
601,0,-1.0,83
553,1,-1.0,565
526,1,-1.0,536
511,1,-1.0,515
567,0,-1.0,83
527,1,-1.0,538
512,1,-1.0,517
501,1,-1.0,505
860,0,-1.0,38
732,1,-1.0,757
676,1,-1.0,687
863,0,-1.0,38
733,1,-1.0,759
677,1,-1.0,689
866,0,-1.0,38
734,1,-1.0,761
678,1,-1.0,691
644,1,-1.0,652
856,0,-1.0,38
735,1,-1.0,763
679,1,-1.0,693
858,0,-1.0,38
736,1,-1.0,765
680,1,-1.0,695
645,1,-1.0,654
767,0,-1.0,38
769,0,-1.0,38
771,0,-1.0,38
773,0,-1.0,38
775,0,-1.0,38
777,0,-1.0,38
681,1,-1.0,697
646,1,-1.0,656
779,0,-1.0,38
781,0,-1.0,38
783,0,-1.0,38
682,1,-1.0,699
647,1,-1.0,658
785,0,-1.0,38
787,0,-1.0,38
789,0,-1.0,38
683,1,-1.0,701
648,1,-1.0,660
791,0,-1.0,38
793,0,-1.0,38
684,1,-1.0,703
649,1,-1.0,662
795,0,-1.0,38
797,0,-1.0,38
799,0,-1.0,38
685,1,-1.0,705
650,1,-1.0,664
801,0,-1.0,38
803,0,-1.0,38
805,0,-1.0,38
686,1,-1.0,707
651,1,-1.0,666
635,1,-1.0,639
