id,type,name,params_len,argument_len,returns,start_line,start_column,end_line,end_column,file_name,file_is_index_or_test,new_id
1,Program,nan,-1,-1,-1,1,0,80,1,packages\builtins\index.js,1,0
3,VariableDeclaration,nan,-1,-1,-1,3,0,3,55,packages\builtins\index.js,1,1
4,VariableDeclaration,nan,-1,-1,-1,5,0,38,1,packages\builtins\index.js,1,2
5,VariableDeclaration,nan,-1,-1,-1,40,0,51,1,packages\builtins\index.js,1,3
6,VariableDeclaration,nan,-1,-1,-1,53,0,57,1,packages\builtins\index.js,1,4
9,AssignmentExpression,nan,-1,-1,-1,59,0,80,1,packages\builtins\index.js,1,5
10,MemberExpression,nan,-1,-1,-1,59,0,59,14,packages\builtins\index.js,1,6
11,ArrowFunctionExpression,nan,-1,1,1,59,17,80,1,packages\builtins\index.js,1,7
12,AssignmentPattern,nan,-1,-1,-1,59,18,59,74,packages\builtins\index.js,1,8
14,BlockStatement,nan,-1,-1,-1,59,79,80,1,packages\builtins\index.js,1,9
15,ObjectPattern,nan,-1,-1,-1,59,18,59,69,packages\builtins\index.js,1,10
16,ObjectExpression,nan,-1,-1,-1,59,72,59,74,packages\builtins\index.js,1,11
17,VariableDeclaration,nan,-1,-1,-1,60,2,60,40,packages\builtins\index.js,1,12
18,ForOfStatement,nan,-1,-1,-1,62,2,66,3,packages\builtins\index.js,1,13
19,IfStatement,nan,-1,-1,-1,68,2,77,3,packages\builtins\index.js,1,14
20,ReturnStatement,nan,1,-1,-1,79,2,79,17,packages\builtins\index.js,1,15
21,VariableDeclaration,nan,-1,-1,-1,62,7,62,32,packages\builtins\index.js,1,16
22,CallExpression,nan,1,-1,-1,62,36,62,72,packages\builtins\index.js,1,17
23,BlockStatement,nan,-1,-1,-1,62,74,66,3,packages\builtins\index.js,1,18
24,BlockStatement,nan,-1,-1,-1,68,20,77,3,packages\builtins\index.js,1,19
25,Identifier,experimental,-1,-1,-1,68,6,68,18,packages\builtins\index.js,1,20
26,Identifier,builtins,-1,-1,-1,79,9,79,17,packages\builtins\index.js,1,21
27,Identifier,versionLockedModules,-1,-1,-1,62,51,62,71,packages\builtins\index.js,1,22
28,MemberExpression,nan,-1,-1,-1,62,36,62,50,packages\builtins\index.js,1,23
29,IfStatement,nan,-1,-1,-1,63,4,65,5,packages\builtins\index.js,1,24
30,ForOfStatement,nan,-1,-1,-1,69,4,76,5,packages\builtins\index.js,1,25
31,BlockStatement,nan,-1,-1,-1,63,60,65,5,packages\builtins\index.js,1,26
32,LogicalExpression,nan,-1,-1,-1,63,8,63,58,packages\builtins\index.js,1,27
33,VariableDeclaration,nan,-1,-1,-1,69,9,69,34,packages\builtins\index.js,1,28
34,CallExpression,nan,1,-1,-1,69,38,69,73,packages\builtins\index.js,1,29
35,BlockStatement,nan,-1,-1,-1,69,75,76,5,packages\builtins\index.js,1,30
38,CallExpression,nan,2,-1,-1,63,27,63,58,packages\builtins\index.js,1,31
39,Identifier,experimentalModules,-1,-1,-1,69,53,69,72,packages\builtins\index.js,1,32
40,MemberExpression,nan,-1,-1,-1,69,38,69,52,packages\builtins\index.js,1,33
41,IfStatement,nan,-1,-1,-1,70,6,75,7,packages\builtins\index.js,1,34
42,CallExpression,nan,1,-1,-1,64,6,64,25,packages\builtins\index.js,1,35
43,Identifier,version,-1,-1,-1,63,8,63,15,packages\builtins\index.js,1,36
45,Identifier,version,-1,-1,-1,63,37,63,44,packages\builtins\index.js,1,37
46,Identifier,semverRange,-1,-1,-1,63,46,63,57,packages\builtins\index.js,1,38
47,Identifier,satisfies,-1,-1,-1,63,27,63,36,packages\builtins\index.js,1,39
48,BlockStatement,nan,-1,-1,-1,73,8,75,7,packages\builtins\index.js,1,40
49,LogicalExpression,nan,-1,-1,-1,71,8,72,60,packages\builtins\index.js,1,41
50,Identifier,name,-1,-1,-1,64,20,64,24,packages\builtins\index.js,1,42
51,MemberExpression,nan,-1,-1,-1,64,6,64,19,packages\builtins\index.js,1,43
53,UnaryExpression,nan,1,-1,-1,71,8,71,32,packages\builtins\index.js,1,44
54,LogicalExpression,nan,-1,-1,-1,72,9,72,59,packages\builtins\index.js,1,45
55,CallExpression,nan,1,-1,-1,74,8,74,27,packages\builtins\index.js,1,46
56,CallExpression,nan,1,-1,-1,71,9,71,32,packages\builtins\index.js,1,47
58,CallExpression,nan,2,-1,-1,72,28,72,59,packages\builtins\index.js,1,48
59,Identifier,name,-1,-1,-1,74,22,74,26,packages\builtins\index.js,1,49
60,MemberExpression,nan,-1,-1,-1,74,8,74,21,packages\builtins\index.js,1,50
61,Identifier,name,-1,-1,-1,71,27,71,31,packages\builtins\index.js,1,51
62,MemberExpression,nan,-1,-1,-1,71,9,71,26,packages\builtins\index.js,1,52
63,Identifier,version,-1,-1,-1,72,9,72,16,packages\builtins\index.js,1,53
65,Identifier,version,-1,-1,-1,72,38,72,45,packages\builtins\index.js,1,54
66,Identifier,semverRange,-1,-1,-1,72,47,72,58,packages\builtins\index.js,1,55
67,Identifier,satisfies,-1,-1,-1,72,28,72,37,packages\builtins\index.js,1,56
68,Program,nan,-1,-1,-1,1,0,106,2,packages\builtins\test.js,1,57
70,VariableDeclaration,nan,-1,-1,-1,3,0,3,28,packages\builtins\test.js,1,58
71,VariableDeclaration,nan,-1,-1,-1,4,0,4,32,packages\builtins\test.js,1,59
72,VariableDeclaration,nan,-1,-1,-1,5,0,5,30,packages\builtins\test.js,1,60
87,CallExpression,nan,2,-1,-1,7,0,10,2,packages\builtins\test.js,1,61
88,CallExpression,nan,2,-1,-1,12,0,15,2,packages\builtins\test.js,1,62
